시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,속도
경상남도,남해군,서부로,,경상남도 남해군 창선면 율도리 529-2,남해-302,01, ,N,34.89773224,127.9917831,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 율도리 761-4,남해-303,01, ,N,34.89265668,127.9888623,2,6,12,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,동부대로,,경상남도 남해군 창선면 지족리 288-5,남해-304,01, ,N,34.83676472,128.0008849,2,6,15,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 지족리 306-2,남해-305,01, ,N,34.83679179,127.9986545,2,8,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 지족리 306-2,남해-306,01, ,N,34.83688194,127.9980422,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,남해대로,,경상남도 남해군 이동면 신전리 976-2,남해-250,01, ,N,34.77200254,127.9555219,2,6,6,N,N,N,25,165,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.24
경상남도,남해군,남해대로,,경상남도 남해군 이동면 신전리 981-2,남해-251,01, ,N,34.77136217,127.9546701,2,4,6,N,N,Y,25,165,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.24
경상남도,남해군,남해대로,,경상남도 남해군 상주면 상주리 1990-2,남해-187,01, ,N,34.73073805,127.981827,2,4,6,N,N,N,28,162,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.214285714
경상남도,남해군,남해대로,,경상남도 남해군 이동면 신전리 99-1,남해-252,01, ,N,34.77442854,127.9583285,2,7,6,N,N,N,24,138,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.25
경상남도,남해군,남서대로,,경상남도 남해군 이동면 용소리 1081-3,남해-253,01, ,N,34.77782107,127.9256912,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,남서대로,,경상남도 남해군 이동면 용소리 1560,남해-254,01, ,N,34.77971932,127.9347691,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,남서대로,,경상남도 남해군 이동면 용소리 648-2,남해-255,01, ,N,34.77943827,127.9318193,2,10,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,남해대로,,경상남도 남해군 이동면 초음리 1621-5,남해-256,01, ,N,34.81889956,127.9211513,4,6,15,N,N,N,27,133,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.555555556
경상남도,남해군,남해대로,,경상남도 남해군 이동면 초음리 2185,남해-257,01, ,N,34.81689276,127.9269248,2,6,10,N,N,N,20,140,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,남해대로,,경상남도 남해군 이동면 초음리 2185,남해-258,01, ,N,34.81689276,127.9269248,2,6,7,N,N,Y,28,67,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.25
경상남도,남해군,남해대로,,경상남도 남해군 이동면 초음리 2185,남해-259,01, ,N,34.81689276,127.9269248,2,6,7,N,N,Y,33,157,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.212121212
경상남도,남해군,남해대로,,경상남도 남해군 이동면 초음리 2185,남해-260,01, ,N,34.81689276,127.9269248,2,6,7,N,N,Y,30,160,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.233333333
경상남도,남해군,남서대로,,경상남도 남해군 이동면 화계리 610,남해-261,01, ,N,34.77932571,127.940899,2,8,12,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,남서대로,,경상남도 남해군 이동면 화계리 110-2,남해-262,01, ,N,34.77835367,127.9443413,2,8,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,흥선로,,경상남도 남해군 창선면 가인리 422-2,남해-263,01, ,N,34.88745803,128.0382588,2,8,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,흥선로,,경상남도 남해군 창선면 가인리 산 35-12,남해-264,01, ,N,34.88944213,128.0356121,2,8,20,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1
경상남도,남해군,서부로,,경상남도 남해군 창선면 광천리 1023,남해-265,01, ,N,34.85913514,127.9649806,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 광천리 337-7,남해-266,01, ,N,34.85250986,127.9675094,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 광천리 399-2,남해-267,01, ,N,34.85393382,127.9660216,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 광천리 791-2,남해-268,01, ,N,34.86687005,127.9654477,2,6,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,서부로,,경상남도 남해군 창선면 광천리 1001,남해-269,01, ,N,34.86866423,127.9662783,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당저리 126-7,남해-270,01, ,N,34.84812239,128.0153525,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당저리 351-3,남해-271,01, ,N,34.84349796,128.0136349,2,6,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당항리 583,남해-272,01, ,N,34.89501794,128.0142679,2,6,12,N,N,N,24,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당항리 583,남해-273,01, ,N,34.89501794,128.0142679,2,6,12,N,N,N,24,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당항리 902,남해-274,01, ,N,34.90614925,128.0257054,2,6,20,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.833333333
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당항리 904,남해-275,01, ,N,34.90252572,128.0237017,2,6,15,N,N,N,24,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625
경상남도,남해군,동부대로,,경상남도 남해군 창선면 당항리 904,남해-276,01, ,N,34.90252572,128.0237017,2,6,20,N,N,Y,24,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.833333333
경상남도,남해군,서부로,,경상남도 남해군 창선면 대벽리 1096,남해-277,01, ,N,34.90861331,128.0006681,2,6,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,노량로,,경상남도 남해군 설천면 노량리 410-8,남해-223,01, ,N,34.94024575,127.8742045,2,8,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,노량로,,경상남도 남해군 설천면 노량리 427-1,남해-224,01, ,N,34.93969752,127.8758474,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,남해대로,,경상남도 남해군 설천면 덕신리 1280-1,남해-225,01, ,N,34.93333983,127.8736129,2,6,20,N,N,N,25,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.8
경상남도,남해군,남해대로,,경상남도 남해군 설천면 덕신리 1287,남해-226,01, ,N,34.9333126,127.8734378,2,5,6,N,N,Y,25,70,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.24
경상남도,남해군,남해대로,,경상남도 남해군 설천면 덕신리 1287,남해-227,01, ,N,34.9333126,127.8734378,2,8,20,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.8
경상남도,남해군,노량로,,경상남도 남해군 설천면 덕신리 1287,남해-228,01, ,N,34.9333126,127.8734378,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,남해대로,,경상남도 남해군 설천면 덕신리 1380-2,남해-229,01, ,N,34.93045845,127.8682208,4,8,18,N,N,N,25,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.72
경상남도,남해군,남해대로,,경상남도 남해군 설천면 덕신리 1772-7,남해-230,01, ,N,34.92913963,127.8657601,2,8,20,N,N,N,25,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.8
경상남도,남해군,남해대로,,경상남도 남해군 상주면 상주리 379-2,남해-188,01, ,N,34.72157068,128.0047796,2,6,10,N,N,N,20,138,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,설천로,경상남도 남해군 설천면 설천로 736,경상남도 남해군 설천면 문의리 663-1,남해-231,01, ,N,34.92785637,127.9122597,2,8,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,,경상남도 남해군 설천면 문의리 산 100-2,남해-232,01, ,N,34.93789279,127.9041265,2,10,15,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,,경상남도 남해군 설천면 문항리 1268-1,남해-233,01, ,N,34.91285034,127.9175284,2,8,15,N,N,N,24,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625
경상남도,남해군,설천로,경상남도 남해군 설천면 강진로 198,경상남도 남해군 설천면 문항리 305-2,남해-234,01, ,N,34.91281717,127.9219716,2,8,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,경상남도 남해군 설천면 설천로 149-3,경상남도 남해군 설천면 비란리 151-2,남해-235,01, ,N,34.88800139,127.8998183,2,8,15,N,N,N,24,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.625
경상남도,남해군,설천로,경상남도 남해군 설천면 설천로 149-3,경상남도 남해군 설천면 비란리 151-2,남해-236,01, ,N,34.88800139,127.8998183,2,10,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,,경상남도 남해군 설천면 진목리 1699,남해-237,01, ,N,34.88917855,127.9064907,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,,경상남도 남해군 설천면 진목리 566-3,남해-238,01, ,N,34.89962304,127.9137774,2,8,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,경상남도 남해군 설천면 설천로 286,경상남도 남해군 설천면 진목리 808-1,남해-239,01, ,N,34.89297706,127.9108957,2,10,15,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,설천로,경상남도 남해군 설천면 설천로 286,경상남도 남해군 설천면 진목리 808-1,남해-240,01, ,N,34.89297706,127.9108957,2,8,15,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,삼이로,,경상남도 남해군 이동면 난음리 1794-1,남해-241,01, ,N,34.80380189,127.9666424,2,8,12,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,삼이로,,경상남도 남해군 이동면 난음리 402-5,남해-242,01, ,N,34.807625,127.9696903,2,8,12,N,N,N,20,,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,삼이로,,경상남도 남해군 이동면 난음리 1794-1,남해-243,01, ,N,34.80291807,127.9653531,2,8,12,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,남해대로,,경상남도 남해군 이동면 무림리 1781,남해-244,01, ,N,34.79307168,127.9586254,2,4,6,N,N,N,33,157,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.181818182
경상남도,남해군,삼이로,,경상남도 남해군 이동면 무림리 861-2,남해-245,01, ,N,34.80054586,127.9609825,2,8,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,남해대로,,경상남도 남해군 이동면 신전리 1087-2,남해-246,01, ,N,34.76847631,127.9518421,2,6,6,N,N,Y,22,168,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.272727273
경상남도,남해군,남해대로,,경상남도 남해군 이동면 신전리 1125-2,남해-247,01, ,N,34.76412105,127.9492993,2,7,6,N,N,Y,25,165,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.24
경상남도,남해군,남해대로,,경상남도 남해군 이동면 신전리 975-2,남해-248,01, ,N,34.77221881,127.9552705,2,7,10,N,N,N,25,70,N,Y,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.4
경상남도,남해군,남서대로,,경상남도 남해군 이동면 신전리 482-4,남해-249,01, ,N,34.78355877,127.9526968,2,8,12,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,남서대로,,경상남도 남해군 서면 노구리 550-4,남해-195,01, ,N,34.86927393,127.8243249,2,8,12,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,남서대로,,경상남도 남해군 서면 노구리 651-2,남해-196,01, ,N,34.86511689,127.8235024,2,6,12,N,N,N,24,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,남서대로,,경상남도 남해군 서면 노구리 746-4,남해-197,01, ,N,34.86719986,127.8238699,2,6,12,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,남서대로,,경상남도 남해군 서면 노구리 산 39-8,남해-198,01, ,N,34.87164695,127.8258075,2,8,12,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.5
경상남도,남해군,스포츠로,,경상남도 남해군 서면 대정리 824-2,남해-199,01, ,N,34.81467926,127.8590029,2,6,15,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.75
경상남도,남해군,고실로,,경상남도 남해군 서면 대정리 199-3,남해-200,01, ,N,34.80423214,127.868234,2,8,20,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.833333333
경상남도,남해군,고실로,,경상남도 남해군 서면 대정리 561-1,남해-201,01, ,N,34.81232818,127.8688006,2,8,20,N,N,N,24,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.833333333
경상남도,남해군,스포츠로,,경상남도 남해군 서면 대정리 544-1,남해-202,01, ,N,34.81565599,127.8700087,4,6,20,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,1
경상남도,남해군,고실로,,경상남도 남해군 서면 대정리 561-1,남해-203,01, ,N,34.81530357,127.8692222,2,8,20,N,N,N,24,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.833333333
경상남도,남해군,스포츠로,,경상남도 남해군 서면 대정리 856-2,남해-204,01, ,N,34.81408088,127.8560745,2,8,12,N,N,N,20,,N,N,N,Y,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,스포츠로,,경상남도 남해군 서면 대정리 824-2,남해-205,01, ,N,34.81439055,127.8587957,2,8,12,N,N,N,20,,N,Y,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
경상남도,남해군,스포츠로,,경상남도 남해군 서면 서상리 1234-2,남해-206,01, ,N,34.80999916,127.8361231,2,8,12,N,N,N,20,,N,N,N,N,경상남도 남해군,055-860-3454,2021-04-01,5430000,경상남도 남해군,0.6
