시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,속도
경기도,파주시,소리천로8번길,경기도 파주시 소리천로8번길,경기도 파주시 야당동 1040,500,2,N,N,37.71415049,126.7604238,1,4.2,23.3,Y,N,N,24,116,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.970833333
경기도,파주시,경의로,경기도 파주시 경의로,경기도 파주시 야당동 998,465,1,Y,N,37.71028665,126.7588655,6,5.8,33.1,Y,N,N,38,122,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.871052632
경기도,파주시,와석순환로,경기도 파주시 와석순환로,경기도 파주시 야당동 1020,467,1,Y,N,37.71012392,126.7585967,5,8,23.9,Y,N,N,28,132,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.853571429
경기도,파주시,경의로,경기도 파주시 경의로,경기도 파주시 야당동 998,469,1,Y,N,37.70993302,126.7588667,9,8,29.5,Y,N,N,36,125,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.819444444
경기도,파주시,소리천로8번길,경기도 파주시 소리천로8번길,경기도 파주시 야당동 998,470,1,N,N,37.71010019,126.7591043,3,3.9,10.4,Y,N,N,26,132,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.4
경기도,파주시,방촌로,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 57-7,29,1,N,N,37.86828561,126.7855849,6,5.8,22.4,Y,N,Y,25,104,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.896
경기도,파주시,방촌로,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 933,30,1,N,N,37.86826725,126.7850259,6,7.6,22,Y,N,N,26,89,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.846153846
경기도,파주시,방촌로,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 933,31,1,N,N,37.86819901,126.7838009,4,7.8,14.7,Y,N,N,20,96,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.735
경기도,파주시,방촌로,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 933,32,1,N,N,37.86840135,126.7836014,6,7.6,20.8,Y,N,N,26,90,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.8
경기도,파주시,방촌로,경기도 파주시 문산읍 방촌로 1759,경기도 파주시 문산읍 당동리 881,33,1,N,N,37.86857529,126.7838736,3,7.5,9.5,Y,N,N,20,98,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.475
경기도,파주시,문산역로,경기도 파주시 문산읍 문향로 2,경기도 파주시 문산읍 문산리 17-31,35,1,N,N,37.8523974,126.7868467,2,5.6,8.3,Y,N,N,23,96,N,N,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.360869565
경기도,파주시,문산역로,경기도 파주시 문산읍 문산역로 69,경기도 파주시 문산읍 문산리 17-436,36,1,N,N,37.85241368,126.7871279,4,7.7,12,Y,N,N,23,96,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.52173913
경기도,파주시,문산역로,경기도 파주시 문산읍 문산역로 91,경기도 파주시 문산읍 문산리 17-421,37,1,N,N,37.85450156,126.7870906,4,7.5,13,Y,N,Y,36,84,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.361111111
경기도,파주시,문산역로,경기도 파주시 문산읍 문산역로 91,경기도 파주시 문산읍 문산리 17-421,38,1,N,N,37.85456438,126.7869541,2,4,8.1,Y,N,Y,36,84,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.225
경기도,파주시,문산역로,경기도 파주시 문산읍 문산역로 91,경기도 파주시 문산읍 문산리 17-421,39,1,N,N,37.85467051,126.7871015,4,8,12.5,Y,N,Y,36,84,N,N,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.347222222
경기도,파주시,봉미로,경기도 파주시 문산읍 봉미로 34,경기도 파주시 문산읍 당동리 산 38-7,61,1,N,N,37.86292399,126.7850521,2,4,5.5,Y,N,N,14,12,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.392857143
경기도,파주시,통일로,경기도 파주시 문산읍 통일로 1826,경기도 파주시 문산읍 선유리 산 76-4,73,1,N,N,37.87066488,126.7885046,5,6.1,17.2,Y,N,N,21,98,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.819047619
경기도,파주시,통일로,경기도 파주시 문산읍 통일로 1699,경기도 파주시 문산읍 선유리 966-40,78,1,N,N,37.85985925,126.7891974,4,7.6,19.2,Y,N,N,21,65,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.914285714
경기도,파주시,통일로,경기도 파주시 문산읍 통일로 1708,경기도 파주시 문산읍 선유리 966-40,79,1,N,N,37.85989108,126.7893649,5,6.9,19.4,Y,N,N,21,128,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.923809524
경기도,파주시,통일로,경기도 파주시 문산읍 통일로 1708,경기도 파주시 문산읍 선유리 966-40,81,1,N,N,37.86012274,126.7891796,4,8.5,20.7,Y,N,N,24,125,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.8625
경기도,파주시,방촌로,경기도 파주시 문산읍 방촌로 1777,경기도 파주시 문산읍 선유리 산 76-22,85,1,N,N,37.87084885,126.7880978,4,6,13.4,Y,N,N,31,87,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.432258065
경기도,파주시,통일로,경기도 파주시 문산읍 통일로 1826,경기도 파주시 문산읍 선유리 산 76-4,86,1,N,N,37.87066938,126.7885017,4,5.8,16.9,Y,N,N,20,93,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.845
경기도,파주시,선유울1길,경기도 파주시 문산읍 선유울1길 8,경기도 파주시 문산읍 선유리 726-6,87,1,N,N,37.86048836,126.7972923,2,5.7,5.5,Y,Y,Y,37,82,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.148648649
경기도,파주시,사임당로,경기도 파주시 문산읍 사임당로 37,경기도 파주시 문산읍 선유리 1360,88,1,N,N,37.86041005,126.7975994,4,7.7,13.2,Y,Y,Y,37,82,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.356756757
경기도,파주시,사임당로,경기도 파주시 문산읍 사임당로 27,경기도 파주시 문산읍 선유리 1360,89,1,N,N,37.85992482,126.7970325,4,5.7,14.1,Y,Y,N,37,82,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.381081081
경기도,파주시,사임당로,경기도 파주시 문산읍 사임당로 11-2,경기도 파주시 문산읍 선유리 1417,90,1,N,N,37.85874926,126.795834,2,3.9,9.4,Y,Y,N,18,100,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.522222222
경기도,파주시,사임당로,경기도 파주시 문산읍 사임당로 10,경기도 파주시 문산읍 선유리 1360,91,1,N,N,37.8586458,126.795938,5,7.7,17.4,Y,N,N,24,95,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.725
경기도,파주시,우계로,경기도 파주시 문산읍 우계로 472,경기도 파주시 문산읍 선유리 667-6,94,1,N,N,37.85873853,126.7922744,4,5.6,16.7,Y,N,N,23,126,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.726086957
경기도,파주시,시청로,경기도 파주시 시청로 25,경기도 파주시 금촌동 803-3,130,1,N,N,37.75921935,126.7765746,2,3.9,6.2,Y,N,N,29,120,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.213793103
경기도,파주시,새꽃로,경기도 파주시 새꽃로 242,경기도 파주시 아동동 359-5,100,1,N,N,37.76724449,126.7788601,4,6,14.1,Y,N,Y,21,127,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.671428571
경기도,파주시,새꽃로,경기도 파주시 새꽃로 242,경기도 파주시 아동동 359-6,101,1,N,N,37.76717729,126.7790589,2,4,14.6,Y,N,Y,39,108,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.374358974
경기도,파주시,새꽃로,경기도 파주시 새꽃로 217,경기도 파주시 아동동 359-5,104,1,N,N,37.76613607,126.7763496,5,5.4,13,Y,N,N,19,55,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.684210526
경기도,파주시,새꽃로,경기도 파주시 새꽃로 204,경기도 파주시 금촌동 329-7,105,1,N,N,37.76557723,126.7750376,5,5.8,14.1,Y,N,Y,21,52,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.671428571
경기도,파주시,새꽃로,경기도 파주시 새꽃로 200,경기도 파주시 금촌동 329-8,107,1,N,N,37.76514523,126.7740997,5,4.9,14,Y,N,Y,34,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.411764706
경기도,파주시,새꽃로,경기도 파주시 새꽃로 193,경기도 파주시 금촌동 329-355,108,1,N,N,37.76520103,126.7738357,5,6,20.6,Y,N,Y,34,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.605882353
경기도,파주시,새꽃로,경기도 파주시 새꽃로 192,경기도 파주시 금촌동 329-256,109,1,N,N,37.76499142,126.7737654,4,4.8,14.8,Y,N,Y,34,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.435294118
경기도,파주시,새꽃로,경기도 파주시 새꽃로 192,경기도 파주시 금촌동 329-310,110,1,N,N,37.76496256,126.7739868,5,4.6,21,Y,N,Y,34,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.617647059
경기도,파주시,새꽃로,경기도 파주시 새꽃로 192,경기도 파주시 금촌동 329-95,111,1,N,N,37.76506603,126.7739127,1,4.1,26.4,Y,N,Y,34,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.776470588
경기도,파주시,새꽃로,경기도 파주시 새꽃로 192,경기도 파주시 금촌동 329-95,112,1,N,N,37.76507279,126.7739127,1,4.1,27.3,Y,N,Y,34,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.802941176
경기도,파주시,중앙로,경기도 파주시 중앙로 316,경기도 파주시 금촌동 50-9,114,1,N,N,37.76378613,126.7748103,5,8,14.2,Y,N,Y,33,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.43030303
경기도,파주시,중앙로,경기도 파주시 중앙로 313,경기도 파주시 금촌동 54-27,115,1,N,N,37.76361483,126.7747484,2,2.9,12.3,Y,Y,Y,33,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.372727273
경기도,파주시,문화로,경기도 파주시 문화로 104-1,경기도 파주시 금촌동 54-5,116,1,N,N,37.76366467,126.7748987,4,8.1,13.2,Y,Y,Y,33,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.4
경기도,파주시,중앙로,경기도 파주시 중앙로 316,경기도 파주시 금촌동 49-5,117,1,N,N,37.76378872,126.7749891,2,5.6,6.2,Y,Y,Y,33,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.187878788
경기도,파주시,중앙로,경기도 파주시 중앙로 316,경기도 파주시 금촌동 49-5,118,1,N,N,37.76372315,126.7748559,1,4,23.1,Y,Y,Y,33,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.7
경기도,파주시,중앙로,경기도 파주시 중앙로 316,경기도 파주시 금촌동 49-5,119,1,N,N,37.76372764,126.7748502,1,3.8,20.1,Y,Y,Y,33,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.609090909
경기도,파주시,중앙로,경기도 파주시 중앙로 293,경기도 파주시 금촌동 56-26,121,1,N,N,37.76196407,126.776067,4,6.8,14,Y,Y,Y,27,122,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.518518519
경기도,파주시,중앙로,경기도 파주시 중앙로 279,경기도 파주시 아동동 336-2,124,1,N,N,37.7607562,126.7769474,5,8,14.1,Y,N,Y,29,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.486206897
경기도,파주시,문화로,경기도 파주시 문화로 56,경기도 파주시 금촌동 803-7,131,1,N,N,37.75915449,126.7768188,4,5.7,10.9,Y,N,N,29,120,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.375862069
경기도,파주시,문화로,경기도 파주시 문화로 49,경기도 파주시 금촌동 803-9,132,1,N,N,37.75897416,126.7767456,2,5.9,6.2,Y,N,N,29,120,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.213793103
경기도,파주시,시청로,경기도 파주시 시청로 25,경기도 파주시 금촌동 803-7,133,1,N,N,37.75903227,126.7765071,4,5.7,11,Y,N,N,29,120,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.379310345
경기도,파주시,시청로,경기도 파주시 시청로 25,경기도 파주시 금촌동 803-7,134,2,N,N,37.7591069,126.7766658,1,3.9,16.4,Y,N,N,29,120,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.565517241
경기도,파주시,문화로,경기도 파주시 문화로 56,경기도 파주시 금촌동 803-7,135,2,N,N,37.75909562,126.7766545,1,3.9,20.1,Y,N,N,29,120,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.693103448
경기도,파주시,시청로,경기도 파주시 시청로 15,경기도 파주시 금촌동 803-7,136,1,N,N,37.75861838,126.7756119,4,6.4,11.2,N,N,N,30,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.373333333
경기도,파주시,금정로,경기도 파주시 금정로 41,경기도 파주시 금촌동 803-1,137,1,N,N,37.75868332,126.7754131,2,2.5,11.1,N,N,N,30,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.37
경기도,파주시,시청로,경기도 파주시 시청로 14,경기도 파주시 금촌동 962-18,138,1,N,N,37.75852555,126.7753625,4,8.5,12.8,N,N,N,30,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.426666667
경기도,파주시,시청로,경기도 파주시 시청로 14,경기도 파주시 금촌동 803-8,139,1,N,N,37.75847189,126.7755726,2,2.5,11,N,N,N,30,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.366666667
경기도,파주시,시청로,경기도 파주시 시청로 15,경기도 파주시 금촌동 803-7,140,1,N,N,37.75857087,126.7755042,1,3.9,15.5,N,N,N,30,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.516666667
경기도,파주시,금정로,경기도 파주시 금정로 41,경기도 파주시 금촌동 803-7,141,1,N,N,37.75858432,126.7754701,1,3.9,15.7,N,N,N,30,118,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.523333333
경기도,파주시,번영로,경기도 파주시 번영로 38,경기도 파주시 금촌동 962-23,159,1,N,N,37.75776958,126.7688056,3,3.7,8.3,Y,Y,N,32,107,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.259375
경기도,파주시,번영로,경기도 파주시 번영로 37,경기도 파주시 금촌동 962-1,160,1,N,N,37.75765662,126.7686329,4,5.9,12.5,Y,Y,N,32,107,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.390625
경기도,파주시,번영로,경기도 파주시 번영로 55,경기도 파주시 금촌동 978-10,161,1,N,N,37.75777119,126.7684793,4,6.1,11.7,Y,Y,N,32,107,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.365625
경기도,파주시,번영로,경기도 파주시 번영로 38,경기도 파주시 금촌동 962-1,162,1,N,N,37.75790216,126.7686491,3,6,7.7,Y,Y,N,32,107,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.240625
경기도,파주시,번영로,경기도 파주시 번영로 38,경기도 파주시 금촌동 962-1,163,2,N,N,37.75777602,126.7686467,1,3.8,29.2,Y,Y,N,32,107,N,N,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.9125
경기도,파주시,번영로,경기도 파주시 번영로 38,경기도 파주시 금촌동 962-1,164,2,N,N,37.75776926,126.7686467,1,4,14.9,Y,Y,N,32,107,N,N,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.465625
경기도,파주시,번영로,경기도 파주시 번영로 58,경기도 파주시 금촌동 978-10,165,1,N,N,37.75775868,126.7667034,4,6.1,11.6,Y,Y,N,20,114,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.58
경기도,파주시,번영로,경기도 파주시 번영로 58,경기도 파주시 금촌동 978-10,166,1,N,N,37.75766154,126.766559,4,3.9,12.7,Y,Y,N,20,107,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.635
경기도,파주시,번영로,경기도 파주시 번영로 62,경기도 파주시 금촌동 978-10,167,1,N,N,37.75775594,126.7664566,4,6,11.5,Y,Y,N,21,138,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.547619048
경기도,파주시,번영로,경기도 파주시 번영로 58,경기도 파주시 금촌동 978-5,168,1,N,N,37.75784856,126.7665953,2,2.9,7.4,Y,Y,N,10,105,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.74
경기도,파주시,번영로,경기도 파주시 번영로 66,경기도 파주시 금촌동 978-10,169,1,N,N,37.75773819,126.765458,6,5.9,18.8,Y,Y,N,24,115,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.783333333
경기도,파주시,금릉역로,경기도 파주시 금릉역로,경기도 파주시 금촌동 978-1,170,1,N,N,37.75758243,126.7652883,5,6,17.9,Y,Y,N,17,122,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,1.052941176
경기도,파주시,금릉역로,경기도 파주시 금릉역로,경기도 파주시 금촌동 978-1,171,1,N,N,37.75792482,126.7652985,6,5.8,19.4,Y,N,Y,16,122,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,1.2125
경기도,파주시,금릉역로,경기도 파주시 금릉역로 84,경기도 파주시 금촌동 978-13,172,1,N,N,37.75216135,126.7655267,6,6.1,18.9,Y,N,Y,30,120,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.63
경기도,파주시,금릉역로,경기도 파주시 금릉역로 84,경기도 파주시 금촌동 978-13,173,1,N,N,37.75236872,126.7656026,6,5.9,19.4,Y,N,Y,30,120,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.646666667
경기도,파주시,금릉역로,경기도 파주시 금릉역로 84,경기도 파주시 금촌동 978-13,174,1,N,N,37.75254389,126.7653411,6,6.2,19.7,Y,N,Y,30,120,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.656666667
경기도,파주시,금릉역로,경기도 파주시 금릉역로 84,경기도 파주시 금촌동 978-13,175,2,N,N,37.75233685,126.7654353,1,3.4,35,Y,N,Y,30,120,N,N,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,1.166666667
경기도,파주시,금릉역로,경기도 파주시 금릉역로 84,경기도 파주시 금촌동 978-13,176,2,N,N,37.75235711,126.7654296,1,3.9,33.5,Y,N,Y,30,120,N,N,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,1.116666667
경기도,파주시,금릉역로,경기도 파주시 금릉역로,경기도 파주시 금촌동 978-13,177,1,N,N,37.75149317,126.7659259,4,7.9,20.5,Y,Y,N,26,50,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.788461538
경기도,파주시,금빛로,경기도 파주시 금빛로 22,경기도 파주시 금촌동 978-18,178,1,N,N,37.75180764,126.7666199,4,10,11.6,Y,N,Y,23,35,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.504347826
경기도,파주시,새꽃로,경기도 파주시 새꽃로 13,경기도 파주시 금촌동 978-18,182,1,N,N,37.75096203,126.7684239,5,7.8,15,Y,N,Y,24,96,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.625
경기도,파주시,새꽃로,경기도 파주시 새꽃로 13,경기도 파주시 금촌동 978-16,183,1,N,N,37.75112462,126.7686334,4,5.9,14.6,Y,N,Y,22,96,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.663636364
경기도,파주시,새꽃로,경기도 파주시 새꽃로 1,경기도 파주시 금촌동 978-37,185,1,N,N,37.75084983,126.7686342,5,8.1,14.2,Y,N,Y,23,96,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.617391304
경기도,파주시,금릉역로,경기도 파주시 금릉역로,경기도 파주시 금촌동 978-35,187,1,N,N,37.74965736,126.7670125,6,5.7,18.1,Y,N,Y,24,95,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.754166667
경기도,파주시,쇠재로,경기도 파주시 쇠재로 2,경기도 파주시 금촌동 978-36,188,1,N,N,37.74957676,126.7672624,6,6,20.7,Y,N,Y,27,92,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.766666667
경기도,파주시,금릉역로,경기도 파주시 금릉역로,경기도 파주시 금촌동 978-35,189,1,N,N,37.7493694,126.7671893,5,5.9,17.6,Y,N,Y,25,94,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.704
경기도,파주시,새꽃로,경기도 파주시 새꽃로 1,경기도 파주시 금촌동 978-36,191,1,N,N,37.74991689,126.7684102,6,5.8,19.5,Y,N,Y,27,92,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.722222222
경기도,파주시,쇠재로,경기도 파주시 쇠재로 30,경기도 파주시 금촌동 978-36,192,1,N,N,37.74990891,126.768935,5,6,18,Y,N,Y,24,95,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.75
경기도,파주시,새꽃로,경기도 파주시 새꽃로 1,경기도 파주시 금촌동 978-37,193,1,N,N,37.75007727,126.768648,6,5.8,21.2,Y,N,Y,27,88,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.785185185
경기도,파주시,후곡로,경기도 파주시 후곡로 21,경기도 파주시 금촌동 962-29,198,1,N,N,37.75543192,126.7736243,3,5.8,8.1,Y,N,Y,15,104,N,Y,Y,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.54
경기도,파주시,황골로,경기도 파주시 황골로 40,경기도 파주시 금촌동 962-28,199,1,N,N,37.75533256,126.7734941,2,6.1,5.3,Y,N,Y,12,104,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.441666667
경기도,파주시,황골로,경기도 파주시 황골로 46,경기도 파주시 금촌동 962-29,200,1,N,N,37.7552427,126.7736163,3,5.3,9.7,Y,N,Y,14,104,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.692857143
경기도,파주시,황골로,경기도 파주시 황골로 46,경기도 파주시 금촌동 962-31,201,1,N,N,37.75533531,126.7737551,2,3.9,5.8,Y,N,Y,14,104,N,Y,N,N,파주시청,031-940-5791,2021-04-20,4060000,경기도 파주시,0.414285714
