시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,속도
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1739,C0402,04,Y,N,34.7490001,127.6784001,8,8,32,Y,N,N,35,125,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9142857143
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1665-7,C0403,01,N,N,34.7480001,127.6763001,8,8,25,Y,N,Y,35,125,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7142857143
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1678-8,C0404,01,N,N,34.7470001,127.6759001,8,8,25,Y,N,Y,35,125,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7142857143
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1684,C0405,01,Y,N,34.7460001,127.6747001,8,8,28,Y,N,Y,35,125,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1702-1,C0406,01,Y,N,34.7450001,127.6749001,8,8,28,Y,N,Y,35,125,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1701,C0407,01,Y,N,34.7450001,127.6741001,7,8,25,Y,N,Y,35,125,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7142857143
전라남도,여수시,대통로,,전라남도 여수시 화장동 850-1,C0351,01,N,N,34.7760001,127.6429001,4,6,12,Y,N,N,20,130,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,대통로,전라남도 여수시 대통로 62,전라남도 여수시 화장동 846-1,C0352,01,N,N,34.77671412,127.6435393,4,6,12,Y,N,N,20,130,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,대통로,,전라남도 여수시 화장동 841-14,C0355,01,Y,N,34.7760001,127.6456001,4,6,12,Y,N,N,20,130,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,대통2길,,전라남도 여수시 화장동 875-7,C0358,01,N,N,34.7750001,127.6397001,2,3,10,N,N,N,15,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6666666667
전라남도,여수시,대통2길,전라남도 여수시 대통로 54,전라남도 여수시 화장동 861-8,C0361,01,N,N,34.7761736,127.6427271,2,3,10,N,N,N,15,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6666666667
전라남도,여수시,대통2길,전라남도 여수시 성산로 53,전라남도 여수시 화장동 856-7,C0362,01,N,N,34.7750367,127.6432639,2,3,10,N,N,N,15,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6666666667
전라남도,여수시,성산로,전라남도 여수시 성산로 2,전라남도 여수시 화장동 883-1,C0375,01,N,N,34.7729358,127.6385911,6,8,28,Y,N,N,30,120,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9333333333
전라남도,여수시,성산로,전라남도 여수시 성산로 24,전라남도 여수시 화장동 885-7,C0376,01,N,N,34.7735935,127.6405662,6,8,28,Y,N,N,30,120,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9333333333
전라남도,여수시,성산로,전라남도 여수시 성산로 30,전라남도 여수시 화장동 762-2,C0377,01,N,N,34.7737345,127.6409988,6,8,28,Y,N,N,30,120,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9333333333
전라남도,여수시,성산로,전라남도 여수시 성산로 54,전라남도 여수시 화장동 761-10,C0378,01,N,N,34.7745875,127.6435231,6,8,28,Y,N,N,30,120,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9333333333
전라남도,여수시,성산로,전라남도 여수시 성산로 55,전라남도 여수시 화장동 855-16,C0379,01,N,N,34.77510117,127.6436326,6,8,28,Y,N,N,30,120,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9333333333
전라남도,여수시,상암로,전라남도 여수시 상암로 593,전라남도 여수시 상암동 2017-7,C0323,01,N,N,34.8234221,127.7304848,4,6,15,Y,N,Y,25,105,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,상암로,전라남도 여수시 상암로 627,전라남도 여수시 상암동 1702-4,C0325,01,N,N,34.82549012,127.7331506,4,8,17,Y,N,Y,25,105,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.68
전라남도,여수시,상암로,전라남도 여수시 상암로 646,전라남도 여수시 상암동 515-1,C0327,01,N,N,34.82730896,127.7340579,4,6,15,Y,N,Y,25,105,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,상암로,,전라남도 여수시 상암동 1346,C0328,01,N,N,34.693003,127.657536,5,6,19,Y,N,Y,25,105,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.76
전라남도,여수시,상암로,전라남도 여수시 상암로 713,전라남도 여수시 상암동 1377,C0329,01,N,N,34.83185494,127.736884,5,8,17,Y,N,N,25,105,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.68
전라남도,여수시,상암로,,전라남도 여수시 상암동 1249-1,C0330,01,N,N,34.693003,127.657536,7,8,26,Y,N,N,30,100,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8666666667
전라남도,여수시,상암로,,전라남도 여수시 상암동 1242-1,C0331,01,N,N,34.693003,127.657536,7,8,26,Y,N,N,30,100,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8666666667
전라남도,여수시,상암로,,전라남도 여수시 상암동 837-1,C0332,01,N,N,34.693003,127.657536,7,8,26,Y,N,N,30,100,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8666666667
전라남도,여수시,상암로,전라남도 여수시 상암로 837,전라남도 여수시 낙포동 산 377-6,C0333,01,N,N,34.8405769,127.7445333,5,6,21,Y,N,N,25,105,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.84
전라남도,여수시,여수산단로,,전라남도 여수시 봉계동 819-14,C0334,01,N,N,34.693003,127.657536,8,6,27,Y,N,N,25,165,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,1.08
전라남도,여수시,여수산단로,전라남도 여수시 여수산단로 47-1,전라남도 여수시 주삼동 243-3,C0335,01,N,N,34.7885716,127.6635757,8,6,27,Y,N,N,35,155,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7714285714
전라남도,여수시,여수산단로,전라남도 여수시 삼동로 104,전라남도 여수시 주삼동 556-2,C0337,04,N,N,34.79915334,127.661595,8,6,32,Y,N,N,35,175,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9142857143
전라남도,여수시,여수산단로,,전라남도 여수시 월하동 587-4,C0338,01,N,N,34.693003,127.657536,9,6,32,Y,N,N,35,175,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9142857143
전라남도,여수시,여수산단로,,전라남도 여수시 월하동 745-2,C0339,01,N,N,34.693003,127.657536,4,6,14,Y,N,N,28,152,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.5
전라남도,여수시,여수산단로,,전라남도 여수시 평여동 205-11,C0340,01,N,N,34.693003,127.657536,7,6,32,Y,N,N,28,152,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,1.142857143
전라남도,여수시,여수산단로,전라남도 여수시 여수산단로 562,전라남도 여수시 중흥동 1773,C0341,01,N,N,34.82792167,127.6833609,6,6,23,Y,N,N,25,155,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.92
전라남도,여수시,여수산단로,전라남도 여수시 여수산단로 718,전라남도 여수시 중흥동 1704,C0343,01,N,N,34.83832908,127.6946434,4,6,15,Y,N,N,19,161,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7894736842
전라남도,여수시,여수산단로,전라남도 여수시 여수산단로 740,전라남도 여수시 중흥동 1698-1,C0344,01,N,N,34.84003505,127.6956664,4,6,15,Y,N,N,19,161,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7894736842
전라남도,여수시,여수산단로,,전라남도 여수시 적량동 1243-4,C0346,04,N,N,34.693003,127.657536,5,6,20,Y,N,N,25,105,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8
전라남도,여수시,덕양로,전라남도 여수시 덕양로 176,,C0347,01,N,N,34.7744701,127.637623,4,6,12,Y,N,N,20,130,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,대통로,전라남도 여수시 대통로 26,전라남도 여수시 화장동 865-1,C0348,01,N,Y,34.7752834,127.6401399,4,6,12,Y,N,N,20,130,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,대통로,전라남도 여수시 대통로 42-1,전라남도 여수시 화장동 861-2,C0349,01,N,N,34.7758408,127.6417752,4,6,12,Y,N,N,20,130,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,대통로,전라남도 여수시 대통로 54,전라남도 여수시 화장동 861-8,C0350,01,N,N,34.7761736,127.6427271,4,6,12,Y,N,N,20,130,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,상암로,전라남도 여수시 상암로 1,전라남도 여수시 봉계동 33-8,C0312,04,N,N,34.7836424,127.6947538,6,6,28,Y,N,N,30,160,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9333333333
전라남도,여수시,상암로,,전라남도 여수시 둔덕동 산 20-6,C0313,01,N,N,34.693003,127.657536,5,6,19,Y,N,N,30,160,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6333333333
전라남도,여수시,상암로,,전라남도 여수시 둔덕동 산 19-1,C0314,01,N,N,34.693003,127.657536,4,6,15,Y,Y,N,30,,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.5
전라남도,여수시,상암로,,전라남도 여수시 둔덕동 56-34,C0315,01,N,N,34.693003,127.657536,4,6,15,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,상암로,,전라남도 여수시 호명동 1849-2,C0317,01,N,N,34.792907,127.713415,4,6,17,Y,N,N,25,95,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.68
전라남도,여수시,상암로,전라남도 여수시 상암로 256,전라남도 여수시 호명동 1471,C0318,01,N,N,34.79743423,127.7160877,4,6,17,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.68
전라남도,여수시,상암로,,전라남도 여수시 호명동 산 113-6,C0319,01,N,N,34.693003,127.657536,5,6,17,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.68
전라남도,여수시,상암로,,전라남도 여수시 호명동 1076,C0320,04,N,N,34.693003,127.657536,5,6,21,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.84
전라남도,여수시,상암로,,전라남도 여수시 호명동 511-6,C0321,01,N,N,34.693003,127.657536,4,6,15,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,상암로,,전라남도 여수시 호명동 693-3,C0322,01,N,N,34.693003,127.657536,4,6,15,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1889-3,C0414,04,Y,N,34.7390001,127.6822001,9,8,38,Y,N,N,35,125,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,1.085714286
전라남도,여수시,웅천로,전라남도 여수시 웅천로 190,전라남도 여수시 웅천동 1853,C0415,01,Y,N,34.73981266,127.6832985,4,8,14,Y,N,N,25,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.56
전라남도,여수시,웅천로,전라남도 여수시 웅천로 261,전라남도 여수시 웅천동 1846,C0418,01,Y,N,34.74488333,127.6869309,4,8,12,Y,N,N,25,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,전라남도 여수시 웅천로 291,전라남도 여수시 웅천동 1831,C0419,01,Y,N,34.74656704,127.6850272,4,8,12,Y,N,N,25,135,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1864-3,C0421,01,N,N,34.7470001,127.6846001,4,8,12,Y,N,N,25,55,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1826,C0422,01,N,N,34.7470001,127.6846001,4,8,12,Y,N,N,25,55,N,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1828-3,C0423,01,N,N,34.7480001,127.6835001,4,8,12,Y,N,N,25,55,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,전라남도 여수시 웅천로 331,전라남도 여수시 웅천동 1783-1,C0424,01,N,N,34.74895803,127.6823735,4,8,12,Y,N,N,25,55,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1809-4,C0425,01,N,N,34.7490001,127.682001,4,8,12,Y,N,N,25,55,N,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,웅천로,,전라남도 여수시 웅천동 1806-1,C0430,01,Y,N,34.7490001,127.6791001,5,8,16,Y,N,N,35,125,N,Y,Y, ,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.4571428571
전라남도,여수시,오동도로,전라남도 여수시 오동도로 2,전라남도 여수시 공화동 737-3,C0301,01,N,N,34.7461832,127.7434156,4,6,15,Y,N,Y,26,114,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.5769230769
전라남도,여수시,오동도로,,전라남도 여수시 수정동 644-3,C0305,01,N,N,34.693003,127.657536,4,8,12,Y,N,Y,26,114,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.4615384615
전라남도,여수시,오동도로,전라남도 여수시 오동도로 57,전라남도 여수시 수정동 637,C0306,01,N,N,34.7437518,127.748581,4,6,12,Y,N,Y,19,101,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6315789474
전라남도,여수시,여서2로,전라남도 여수시 여서1로 31-1,전라남도 여수시 여서동 452-3,C0271,01,N,N,34.7511788,127.7016735,3,6,12,Y,N,N,16,124,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.75
전라남도,여수시,여서3로,전라남도 여수시 여서1로 37,전라남도 여수시 여서동 209-5,C0272,01,N,N,34.7516008,127.7020741,3,6,9,Y,N,N,16,124,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.5625
전라남도,여수시,여서5로,전라남도 여수시 여서1로 65,전라남도 여수시 여서동 216,C0274,01,N,N,34.7532436,127.7047878,3,6,9,Y,N,Y,25,115,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.36
전라남도,여수시,여서10로,,전라남도 여수시 여서동 224-11,C0279,01,N,N,34.693003,127.657536,4,6,12,Y,N,N,23,117,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.5217391304
전라남도,여수시,여서3로,전라남도 여수시 여서2로 25,전라남도 여수시 여서동 239-7,C0281,01,N,N,34.7513671,127.7053613,2,6,7,Y,N,N,19,121,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.3684210526
전라남도,여수시,여문1로,전라남도 여수시 여서2로 20,전라남도 여수시 여서동 373,C0284,01,N,N,34.7498688,127.7054066,4,6,12,Y,N,N,20,140,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6
전라남도,여수시,여문2로,전라남도 여수시 여문1로 27,전라남도 여수시 여서동 372,C0285,01,N,N,34.7512063,127.7055989,4,6,12,Y,N,N,19,121,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6315789474
전라남도,여수시,여문3로,전라남도 여수시 여서2로 25,전라남도 여수시 여서동 239-7,C0286,01,N,N,34.7513671,127.7053613,4,6,12,Y,N,N,19,121,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6315789474
전라남도,여수시,여문4로,전라남도 여수시 여서1로 62,전라남도 여수시 여서동 228-6,C0287,01,N,N,34.7525513,127.7044483,6,6,19,Y,N,Y,25,115,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.76
전라남도,여수시,여문5로,전라남도 여수시 여문1로 49,전라남도 여수시 여서동 213-6,C0288,01,N,N,34.75286494,127.7041783,6,8,19,Y,N,Y,25,115,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.76
전라남도,여수시,여문6로,전라남도 여수시 여문1로 60,전라남도 여수시 문수동 119-5,C0289,01,N,N,34.7538358,127.7040342,6,8,19,Y,N,N,25,115,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.76
전라남도,여수시,여문7로,전라남도 여수시 문수로 79,전라남도 여수시 문수동 118,C0290,01,N,N,34.7542066,127.7037576,6,8,19,Y,N,N,25,115,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.76
전라남도,여수시,하멜로,전라남도 여수시 하멜로 38-1,전라남도 여수시 고소동 1-2,C0293,01,N,N,34.7401429,127.7441717,4,8,12,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,하멜로,전라남도 여수시 하멜로 43,전라남도 여수시 종화동 1029,C0294,01,N,N,34.74026017,127.7450533,4,8,12,Y,N,N,25,95,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.48
전라남도,여수시,하멜로,전라남도 여수시 이순신광장로 212,전라남도 여수시 종화동 1007,C0295,01,N,N,34.7400212,127.7454766,4,6,22,Y,N,N,25,95,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.88
전라남도,여수시,여서로,,전라남도 여수시 문수동 886-8,C0242,01,N,N,34.693003,127.657536,4,8,17,Y,N,Y,25,165,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.68
전라남도,여수시,여서로,전라남도 여수시 여서로 176,전라남도 여수시 여서동 496-1,C0244,01,N,N,34.74832272,127.7009116,4,8,14,Y,N,Y,23,137,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6086956522
전라남도,여수시,여서로,전라남도 여수시 여서로 201,전라남도 여수시 여서동 479,C0245,01,N,N,34.74899962,127.7035776,4,6,14,Y,N,N,23,137,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6086956522
전라남도,여수시,여서로,전라남도 여수시 여문2로 197,전라남도 여수시 여서동 484,C0246,01,N,N,34.7492455,127.7045661,4,6,14,Y,N,N,19,141,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7368421053
전라남도,여수시,여서로,전라남도 여수시 여서2로 22,전라남도 여수시 여서동 373,C0247,01,N,N,34.7509724,127.7051695,4,6,14,Y,N,N,18,142,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7777777778
전라남도,여수시,여서로,,전라남도 여수시 여서동 390,C0248,01,N,N,34.693003,127.657536,5,8,14,Y,N,N,19,141,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7368421053
전라남도,여수시,여서로,,전라남도 여수시 여서동 347-17,C0251,01,N,N,34.693003,127.657536,7,8,20,Y,N,N,23,117,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.8695652174
전라남도,여수시,여서로,,전라남도 여수시 여서동 224-11,C0252,01,N,N,34.693003,127.657536,6,6,17,Y,N,N,23,117,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7391304348
전라남도,여수시,여서로,전라남도 여수시 여서1로 107,전라남도 여수시 여서동 222-2,C0253,01,N,N,34.75421469,127.7093041,6,8,17,Y,N,N,23,117,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.7391304348
전라남도,여수시,문수로,전라남도 여수시 문수로 163,전라남도 여수시 문수동 81-1,C0255,01,N,N,34.7585311,127.7105441,6,8,19,Y,N,Y,30,190,Y,Y,Y,Y,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6333333333
전라남도,여수시,문수로,전라남도 여수시 문수로 153,전라남도 여수시 문수동 82-1,C0256,01,N,N,34.7578649,127.7097719,6,8,19,Y,N,N,21,199,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9047619048
전라남도,여수시,문수로,전라남도 여수시 문수로 143-1,전라남도 여수시 문수동 82-8,C0257,01,N,N,34.75730704,127.7090695,6,8,19,Y,N,N,21,199,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.9047619048
전라남도,여수시,문수로,전라남도 여수시 문수로 117,전라남도 여수시 문수동 111-2,C0258,01,N,N,34.7557831,127.707292,5,6,12,Y,N,N,18,122,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6666666667
전라남도,여수시,문수로,전라남도 여수시 문수로 106,전라남도 여수시 문수동 112,C0259,01,N,N,34.75482369,127.7061793,4,6,12,Y,N,N,18,122,Y,Y,Y,N,전라남도 여수시청,061-659-5213,2020-10-01,4810000,전라남도 여수시,0.6666666667
